path	sentence
common_voice_ky_18454932.mp3	Адем тобу алгачкы турда калыстардын Алтын топчусуна татыган.
common_voice_ky_18454933.mp3	Анын кызматтан кетүүсүн КСДП сунуштаган.
common_voice_ky_18454934.mp3	Бүркүт эч качан жерде турган эмес.
common_voice_ky_18454935.mp3	Бул адамдар курулуш объектисинде болуулары керек болчу.
common_voice_ky_18454936.mp3	Биз тапканыбызды столго коебуз.
common_voice_ky_18454937.mp3	Буга чейин Германия менен Чили тайпалык баскычтарда беттешишкен.
common_voice_ky_18454938.mp3	Азырынча ИИМдин полковнигинин өлтүрүлүшүнүн себептери белгисиз.
common_voice_ky_18454939.mp3	Бирок айтымында, ал анда көпкө кармалган эмес.
common_voice_ky_18454940.mp3	Митинг милиционерлердин көзөмөлү алдында өткөн.
common_voice_ky_18454941.mp3	Бул формага толугу менен каршымын.
common_voice_ky_18454942.mp3	Биздин коомчулук көп тараптуу.
common_voice_ky_18454943.mp3	Молдовада жаңы президент шайланды, баары туруктуу.
common_voice_ky_18454944.mp3	Кырсыктан киши өмүрүнө зыян келген эмес.
common_voice_ky_18454945.mp3	Мурда чек ара аныкталган эмес болчу.
common_voice_ky_18454946.mp3	Менчик ээси эч качан өз аймагына чоочун кишини киргизбейт.
common_voice_ky_18454947.mp3	Бул тууралуу башкы прокуратура маалымат берди.
common_voice_ky_18454948.mp3	Окуя боюнча милиция кызматтык иликтөө жүргүзүүдө.
common_voice_ky_18454949.mp3	Ушундай эле абал өлкөдөгү жогорку окуу жайларында да бар.
common_voice_ky_18454950.mp3	ӨКМ бере турган акчага жаңы үй сатып алабыз деген үмүтүбүз бар.
common_voice_ky_18454951.mp3	Ошондуктан муну кененирээк карап көрөлү.
common_voice_ky_18454952.mp3	Мындан улам суукта айрым тропикалык өсүмдүктөр куурап калат.
common_voice_ky_18454953.mp3	УКМК муну менен алектенүүдө.
common_voice_ky_18454954.mp3	Кийин болсо төрт саат бою Порнхаб ачылып жаткан.
common_voice_ky_18454955.mp3	Алар менен кошо аялы Айгүл Текебаева да барган.
common_voice_ky_18454956.mp3	Ош милициясы даярдыкта турат.
common_voice_ky_18454957.mp3	Ал жер Ош жана башка аймактарга салыштырмалуу өнүккөн.
common_voice_ky_18454958.mp3	Ал жерде кичинекей чыйырда эч ким деле жок болчу.
common_voice_ky_18454959.mp3	Ал түз бизге катталган эмес, — деди ал.
common_voice_ky_18454960.mp3	Мурда Пенья рейтингде экинчи орунда турган.
common_voice_ky_18454961.mp3	Албетте, айдоочу коркуп кеткен.
common_voice_ky_18454962.mp3	Биздин кескин сындарыбыз айтылды.
common_voice_ky_18454963.mp3	Мен эмнеге мындай болуп жатат?
common_voice_ky_18454964.mp3	Мен дендароо абалда болдум, өлтүрүп коет го дегем, — деди ал.
common_voice_ky_18454965.mp3	Андан сырткары кылмыш ишин козгоо маселеси чечилүүдө.
common_voice_ky_18454966.mp3	Жаңыртылган команда эми кандай абалда?
common_voice_ky_18454967.mp3	Тилекке каршы, бул көрсөтмөлөрдөн башка жаңы эч нерсе жок.
common_voice_ky_18454968.mp3	Ал терезе, эшиктерге ылайыктап түрдүү калыпта айнек кесип берет.
common_voice_ky_18454969.mp3	Бишкектин мэри мурда альтернативасыз негизде шайланган.
common_voice_ky_18454970.mp3	Ош шаарында онго жакын жеке менчик бассейн бар.
common_voice_ky_18454971.mp3	Бетибиз кызыл, мурдубуз дагы кызыл.
common_voice_ky_18454972.mp3	Бул эмне болгон жагдайлар?
common_voice_ky_18454973.mp3	Биз Кыргызстанда климаттын олуттуу өзгөрүшүн байкадык.
common_voice_ky_18454974.mp3	Саясатчылар Сегизбаевдин сотко таасир этип жатканына ишенишет.
common_voice_ky_18454975.mp3	Жүргүнчүлөр өмүрүн тобокелге салып жолдон өтүп жатышат.
common_voice_ky_18454976.mp3	Израил окуяны террордук чабуул деп тааныды.
common_voice_ky_18454977.mp3	Сөз менен эмес, иш менен аны колдой турганыңарды көрсөткүлө.
common_voice_ky_18454978.mp3	Анын дубал жана кагаз бетине сүрөт тартып жүргөнүнө он жыл болду.
common_voice_ky_18454979.mp3	Депутат Конституциянын негизинде иш алып барышы керек.
common_voice_ky_18454980.mp3	Быйылкысы мааракелүү — онунчусу болду.
common_voice_ky_18454981.mp3	Бул тууралуу Мамлекеттик каттоо кызматындагылар кабарлашты.
common_voice_ky_18454982.mp3	Чек ара кызматы кырдаал турукташканын билдирүүдө.
common_voice_ky_18454983.mp3	Бул жерде бир адамдын кызыкчылыгы болбошу керек.
common_voice_ky_18454984.mp3	Ал туура эмес болгондо да аны угуп, түшүнүүгө аракет кылгыла.
common_voice_ky_18454985.mp3	Зоок үчүн аңчылык жаратылышка өтө терс таасир тийгизет.
common_voice_ky_18454986.mp3	Бирок сот анын суранычына кабыл алган жок.
common_voice_ky_18454987.mp3	ИИМ Сулайманов өлкөдөн чыгып кеткен деген божомолун билдирди.
common_voice_ky_18454988.mp3	Бирок газ куюучу бекет ишин уланта берген.
common_voice_ky_18454989.mp3	Ал Кыргызстандын президенттигине өз талапкерлигин койгон.
common_voice_ky_18454990.mp3	Азырынча эч нерсе деп айта албайбыз.
common_voice_ky_18454991.mp3	Анан бюджетте да так карабайбыз.
common_voice_ky_18454992.mp3	Жер тилкелерин мыйзамсыз трансформациялоо
